CustomerID,Age,Gender,MonthlyIncome,EmploymentStatus,Location
CUST00612,28,Male,33527,Employed,Urban
CUST00613,35,Male,45371,Employed,Urban
CUST00614,64,Male,98991,Employed,Urban
CUST00615,29,Male,82874,Self-employed,Urban
CUST00616,26,Male,24049,Employed,Rural
CUST00617,27,Male,91057,Unemployed,Urban
CUST00618,61,Male,21903,Employed,Urban
CUST00619,34,Male,94261,Employed,Urban
CUST00620,55,Male,55376,Employed,Rural
CUST00621,24,Male,50042,Employed,Urban
CUST00622,63,Female,42769,Employed,Urban
CUST00623,30,Male,21577,Unemployed,Urban
CUST00624,57,Male,62382,Employed,Urban
CUST00625,59,Male,72449,Employed,Rural
CUST00626,26,Female,25885,Employed,Urban
CUST00627,44,Female,78859,Employed,Urban
CUST00628,19,Female,8576,Employed,Urban
CUST00629,22,Female,145874,Unemployed,Urban
CUST00630,46,Male,61663,Employed,Rural
CUST00631,54,Female,23577,Employed,Urban
CUST00632,55,Male,39622,Unemployed,Rural
CUST00633,36,Male,16142,Employed,Urban
CUST00634,25,Male,5244,Employed,Urban
CUST00635,65,Male,46272,Employed,Rural
CUST00636,62,Female,84902,Employed,Urban
CUST00637,18,Male,53892,Employed,Urban
CUST00638,39,Female,47112,Self-employed,Rural
CUST00639,34,Male,24321,Self-employed,Rural
CUST00640,24,Male,25776,Self-employed,Urban
CUST00641,42,Male,30584,Employed,Urban
CUST00642,62,Male,36119,Self-employed,Urban
CUST00643,21,Female,80569,Employed,Rural
CUST00644,53,Male,138596,Employed,Urban
CUST00645,23,Male,40199,Employed,Rural
CUST00646,48,Female,83063,Employed,Urban
CUST00647,36,Male,198717,Unemployed,Urban
CUST00648,61,Female,10187,Self-employed,Urban
CUST00649,56,Male,97084,Self-employed,Urban
CUST00650,44,Male,56668,Self-employed,Urban
CUST00651,27,Male,35344,Self-employed,Urban
CUST00652,43,Male,28195,Employed,Rural
CUST00653,36,Male,66561,Employed,Urban
CUST00654,56,Female,87122,Self-employed,Urban
CUST00655,20,Female,45227,Employed,Rural
CUST00656,62,Female,42298,Unemployed,Rural
CUST00657,30,Male,25482,Employed,Urban
CUST00658,45,Male,66076,Employed,Rural
CUST00659,37,Male,35376,Employed,Urban
CUST00660,45,Male,86039,Self-employed,Urban
CUST00661,25,Female,43071,Employed,Rural
CUST00662,58,Male,30674,Self-employed,Rural
CUST00663,56,Male,5392,Employed,Rural
CUST00664,18,Male,36673,Self-employed,Rural
CUST00665,20,Female,45378,Employed,Urban
CUST00666,30,Male,47106,Employed,Urban
CUST00667,45,Male,14309,Employed,Urban
CUST00668,42,Male,44809,Employed,Urban
CUST00669,50,Male,36791,Employed,Urban
CUST00670,55,Male,20693,Self-employed,Urban
CUST00671,23,Male,83937,Employed,Rural
CUST00672,61,Female,79233,Employed,Rural
CUST00673,62,Male,159821,Employed,Urban
CUST00674,49,Female,28623,Employed,Urban
CUST00675,62,Female,27782,Employed,Rural
CUST00676,64,Female,33856,Employed,Urban
CUST00677,38,Male,47120,Employed,Rural
CUST00678,33,Male,59174,Employed,Urban
CUST00679,38,Female,31352,Employed,Urban
CUST00680,28,Female,39428,Self-employed,Rural
CUST00681,54,Male,25530,Employed,Rural
CUST00682,53,Female,104992,Employed,Urban
CUST00683,52,Male,153076,Employed,Urban
CUST00684,36,Male,43354,Employed,Rural
CUST00685,37,Male,23312,Employed,Urban
CUST00686,35,Male,95833,Self-employed,Rural
CUST00687,64,Male,104318,Employed,Urban
CUST00688,58,Female,34059,Unemployed,Urban
CUST00689,31,Male,21688,Employed,Urban
CUST00690,32,Male,166003,Self-employed,Urban
CUST00691,48,Male,77192,Self-employed,Urban
CUST00692,18,Male,29537,Employed,Urban
CUST00693,20,Male,22422,Employed,Urban
CUST00694,33,Female,189199,Employed,Urban
CUST00695,40,Female,81246,Self-employed,Urban
CUST00696,28,Female,97372,Employed,Urban
CUST00697,29,Female,87489,Employed,Rural
CUST00698,27,Male,41755,Employed,Urban
CUST00699,49,Male,91971,Employed,Urban
CUST00700,33,Male,27541,Unemployed,Urban
CUST00701,25,Male,128273,Self-employed,Rural
CUST00702,55,Female,34785,Employed,Urban
CUST00703,29,Male,79473,Employed,Urban
CUST00704,41,Male,48642,Employed,Urban
CUST00705,45,Female,46468,Self-employed,Rural
CUST00706,25,Female,33679,Unemployed,Rural
CUST00707,45,Female,77445,Employed,Urban
CUST00708,53,Male,95310,Employed,Urban
CUST00709,43,Male,67870,Unemployed,Urban
CUST00710,25,Male,47915,Employed,Urban
CUST00711,45,Male,14461,Employed,Rural
CUST00712,45,Male,125992,Employed,Urban
CUST00713,54,Male,79433,Employed,Urban
CUST00714,58,Female,61038,Employed,Urban
CUST00715,53,Male,75933,Unemployed,Urban
CUST00716,44,Female,95020,Employed,Urban
CUST00717,34,Female,49236,Employed,Rural
CUST00718,26,Male,59770,Employed,Urban
CUST00719,50,Female,53749,Self-employed,Urban
CUST00720,37,Male,94585,Employed,Urban
CUST00721,30,Male,85271,Employed,Urban
CUST00722,45,Female,7855,Employed,Urban
CUST00723,65,Male,33378,Self-employed,Urban
CUST00724,46,Female,11329,Employed,Urban
CUST00725,30,Male,43439,Employed,Rural
CUST00726,63,Male,80290,Employed,Urban
CUST00727,52,Male,61101,Employed,Urban
CUST00728,23,Male,47240,Unemployed,Urban
CUST00729,35,Male,36783,Self-employed,Urban
CUST00730,22,Female,144917,Employed,Urban
CUST00731,64,Female,76809,Employed,Urban
CUST00732,42,Female,34619,Employed,Urban
CUST00733,19,Male,67923,Employed,Rural
CUST00734,27,Female,34985,Self-employed,Urban
CUST00735,47,Female,35026,Employed,Urban
CUST00736,62,Female,28428,Employed,Rural
CUST00737,22,Male,43569,Unemployed,Urban
CUST00738,50,Female,41294,Employed,Urban
CUST00739,18,Female,141887,Employed,Urban
CUST00740,35,Male,70893,Self-employed,Rural
CUST00741,49,Female,42435,Self-employed,Urban
CUST00742,64,Male,42536,Self-employed,Urban
CUST00743,28,Male,44995,Self-employed,Rural
CUST00744,38,Male,86892,Employed,Urban
CUST00745,43,Male,82399,Employed,Rural
CUST00746,42,Male,38779,Employed,Rural
CUST00747,39,Female,16375,Self-employed,Urban
CUST00748,44,Male,83217,Employed,Rural
CUST00749,30,Female,36763,Employed,Rural
CUST00750,50,Female,35034,Unemployed,Rural
CUST00751,51,Male,81085,Employed,Urban
CUST00752,58,Female,29442,Employed,Rural
CUST00753,52,Female,43669,Employed,Urban
CUST00754,18,Female,47035,Employed,Rural
CUST00755,38,Female,47574,Employed,Urban
CUST00756,65,Female,62643,Employed,Urban
CUST00757,23,Female,135069,Employed,Urban
CUST00758,45,Male,57710,Employed,Urban
CUST00759,34,Female,88560,Employed,Urban
CUST00760,22,Female,45302,Employed,Urban
CUST00761,48,Male,92427,Employed,Urban
CUST00762,22,Male,160496,Employed,Urban
CUST00763,55,Female,27216,Employed,Urban
CUST00764,20,Male,31712,Self-employed,Urban
CUST00765,40,Female,54905,Self-employed,Rural
CUST00766,54,Male,98534,Employed,Urban
CUST00767,54,Male,25999,Employed,Urban
CUST00768,27,Male,47930,Employed,Urban
CUST00769,27,Male,81192,Self-employed,Rural
CUST00770,36,Female,44991,Unemployed,Urban
CUST00771,34,Female,73506,Employed,Urban
CUST00772,38,Female,36983,Self-employed,Urban
CUST00773,31,Male,107288,Self-employed,Rural
CUST00774,26,Male,31266,Employed,Urban
CUST00775,63,Female,35586,Employed,Rural
CUST00776,18,Female,1567,Employed,Urban
CUST00777,62,Male,35110,Employed,Rural
CUST00778,30,Male,98850,Employed,Urban
CUST00779,21,Male,21094,Self-employed,Urban
CUST00780,18,Female,31135,Employed,Urban
CUST00781,57,Female,13508,Employed,Rural
CUST00782,49,Male,95113,Self-employed,Urban
CUST00783,51,Male,59684,Employed,Urban
CUST00784,45,Female,47247,Employed,Rural
CUST00785,48,Male,56191,Employed,Urban
CUST00786,25,Male,67842,Employed,Urban
CUST00787,56,Male,58046,Employed,Urban
CUST00788,43,Male,24934,Self-employed,Urban
CUST00789,51,Male,96806,Employed,Urban
CUST00790,20,Female,21354,Employed,Rural
CUST00791,29,Female,26473,Employed,Urban
CUST00792,18,Female,49816,Unemployed,Rural
CUST00793,61,Female,44788,Self-employed,Urban
CUST00794,22,Male,40278,Unemployed,Urban
CUST00795,47,Female,165064,Employed,Urban
CUST00796,47,Male,44416,Self-employed,Urban
CUST00797,34,Female,22963,Self-employed,Urban
CUST00798,65,Female,47424,Self-employed,Rural
CUST00799,64,Male,34503,Employed,Rural
CUST00800,40,Male,23042,Employed,Urban
CUST00801,32,Male,26973,Employed,Urban
CUST00802,54,Male,27139,Employed,Urban
CUST00803,38,Male,31226,Self-employed,Rural
CUST00804,31,Female,26930,Employed,Urban
CUST00805,19,Female,14762,Employed,Rural
CUST00806,28,Male,68116,Employed,Urban
CUST00807,56,Male,88108,Employed,Rural
CUST00808,55,Male,55111,Employed,Urban
CUST00809,51,Female,23081,Employed,Urban
CUST00810,55,Male,49815,Self-employed,Rural
CUST00811,51,Male,107802,Employed,Rural
CUST00812,35,Male,9462,Self-employed,Urban
CUST00813,47,Male,15580,Employed,Urban
CUST00814,32,Male,41252,Self-employed,Urban
CUST00815,44,Female,37913,Employed,Urban
CUST00816,51,Male,37465,Employed,Urban
CUST00817,55,Female,57994,Employed,Urban
CUST00818,50,Male,23531,Employed,Rural
CUST00819,41,Female,109343,Employed,Urban
CUST00820,32,Female,46298,Self-employed,Urban
CUST00821,47,Male,20716,Employed,Urban
CUST00822,59,Male,106229,Employed,Urban
CUST00823,34,Male,78775,Self-employed,Urban
CUST00824,22,Female,46766,Employed,Urban
CUST00825,46,Male,36588,Employed,Urban
CUST00826,21,Female,73168,Self-employed,Rural
CUST00827,27,Male,32021,Employed,Rural
CUST00828,34,Female,31301,Self-employed,Urban
CUST00829,27,Female,86862,Self-employed,Urban
CUST00830,34,Female,41866,Self-employed,Rural
CUST00831,37,Male,42124,Self-employed,Urban
CUST00832,41,Male,29524,Employed,Rural
CUST00833,22,Female,43603,Employed,Rural
CUST00834,51,Male,72538,Unemployed,Urban
CUST00835,23,Male,30041,Employed,Urban
CUST00836,19,Male,71226,Employed,Rural
CUST00837,30,Male,28103,Self-employed,Rural
CUST00838,60,Male,45813,Employed,Rural
CUST00839,60,Male,38402,Employed,Urban
CUST00840,65,Male,65090,Employed,Rural
CUST00841,28,Female,115915,Employed,Urban
CUST00842,64,Female,28709,Employed,Urban
CUST00843,40,Female,44219,Unemployed,Urban
CUST00844,33,Female,21438,Self-employed,Rural
CUST00845,48,Male,71511,Self-employed,Rural
CUST00846,28,Male,18436,Employed,Rural
CUST00847,33,Male,65029,Employed,Urban
CUST00848,25,Male,43531,Employed,Urban
CUST00849,21,Female,40752,Employed,Rural
CUST00850,57,Male,24517,Employed,Urban
CUST00851,21,Male,38696,Employed,Rural
CUST00852,42,Male,71961,Employed,Urban
CUST00853,20,Male,76835,Employed,Rural
CUST00854,49,Female,47725,Unemployed,Rural
CUST00855,20,Male,45357,Employed,Urban
CUST00856,44,Female,30905,Self-employed,Urban
CUST00857,46,Male,51244,Employed,Urban
CUST00858,49,Male,22416,Employed,Rural
CUST00859,36,Female,35293,Employed,Urban
CUST00860,38,Male,26490,Employed,Rural
CUST00861,22,Female,42552,Employed,Urban
CUST00862,35,Female,45551,Employed,Rural
CUST00863,45,Female,31683,Self-employed,Urban
CUST00864,59,Female,5839,Employed,Urban
CUST00865,39,Male,74992,Employed,Rural
CUST00866,38,Female,34850,Employed,Urban
CUST00867,23,Male,12170,Employed,Urban
CUST00868,18,Female,94735,Self-employed,Urban
CUST00869,22,Female,25009,Employed,Urban
CUST00870,58,Female,97080,Employed,Urban
CUST00871,29,Female,49099,Employed,Urban
CUST00872,43,Male,28924,Self-employed,Rural
CUST00873,63,Female,47322,Employed,Urban
CUST00874,51,Female,15921,Self-employed,Urban
CUST00875,31,Female,74260,Employed,Urban
CUST00876,43,Female,46839,Self-employed,Rural
CUST00877,62,Male,49084,Unemployed,Urban
CUST00878,44,Male,48380,Self-employed,Rural
CUST00879,26,Male,38811,Employed,Urban
CUST00880,43,Female,25721,Employed,Urban
CUST00881,64,Male,28423,Employed,Urban
CUST00882,39,Male,24930,Employed,Urban
CUST00883,64,Male,54353,Employed,Rural
CUST00884,47,Female,27832,Self-employed,Urban
CUST00885,60,Male,99554,Employed,Urban
CUST00886,65,Male,72951,Employed,Urban
CUST00887,34,Male,41249,Self-employed,Urban
CUST00888,43,Male,99216,Employed,Rural
CUST00889,53,Male,57770,Self-employed,Urban
CUST00890,18,Male,45525,Self-employed,Urban
CUST00891,25,Male,182092,Unemployed,Urban
CUST00892,52,Female,35094,Self-employed,Urban
CUST00893,32,Female,27935,Employed,Rural
CUST00894,64,Male,52675,Employed,Rural
CUST00895,39,Female,45826,Employed,Urban
CUST00896,31,Male,31240,Employed,Urban
CUST00897,43,Female,24005,Employed,Urban
CUST00898,45,Female,56544,Self-employed,Rural
CUST00899,40,Male,67332,Employed,Urban
CUST00900,31,Male,46836,Employed,Urban
CUST00901,41,Male,114388,Self-employed,Urban
CUST00902,19,Male,34959,Employed,Urban
CUST00903,62,Female,21694,Employed,Urban
CUST00904,43,Male,71141,Employed,Urban
CUST00905,31,Male,72666,Self-employed,Urban
CUST00906,24,Male,34753,Self-employed,Urban
CUST00907,20,Male,16526,Self-employed,Urban
CUST00908,64,Male,88769,Employed,Urban
CUST00909,40,Male,139420,Self-employed,Urban
CUST00910,63,Female,97753,Employed,Rural
CUST00911,60,Male,24581,Employed,Urban
CUST00912,64,Male,137855,Employed,Rural
CUST00913,62,Female,51460,Employed,Urban
CUST00914,35,Male,23887,Employed,Urban
CUST00915,55,Female,97646,Self-employed,Rural
CUST00916,52,Female,91252,Employed,Rural
CUST00917,32,Male,109835,Employed,Urban
CUST00918,42,Male,98411,Employed,Rural
CUST00919,54,Male,60910,Employed,Urban
CUST00920,45,Male,67221,Employed,Urban
CUST00921,27,Male,45613,Self-employed,Urban
CUST00922,56,Male,81353,Self-employed,Urban
CUST00923,34,Male,88614,Self-employed,Urban
CUST00924,56,Male,108463,Self-employed,Urban
CUST00925,39,Female,33336,Employed,Urban
CUST00926,43,Male,46534,Self-employed,Urban
CUST00927,61,Male,22369,Employed,Rural
CUST00928,42,Male,75381,Employed,Urban
CUST00929,34,Female,96760,Employed,Urban
CUST00930,30,Male,19558,Employed,Rural
CUST00931,37,Female,42369,Employed,Urban
CUST00932,42,Male,882,Employed,Urban
CUST00933,21,Female,3171,Employed,Urban
CUST00934,27,Male,76767,Self-employed,Urban
CUST00935,20,Male,22040,Employed,Rural
CUST00936,58,Male,49777,Employed,Urban
CUST00937,62,Male,6372,Self-employed,Urban
CUST00938,35,Male,46202,Employed,Urban
CUST00939,64,Male,72369,Self-employed,Urban
CUST00940,53,Female,27562,Self-employed,Urban
CUST00941,64,Female,94544,Employed,Urban
CUST00942,39,Male,25900,Employed,Rural
CUST00943,51,Male,27965,Employed,Rural
CUST00944,64,Male,41700,Employed,Urban
CUST00945,25,Female,91233,Employed,Urban
CUST00946,57,Male,20589,Employed,Rural
CUST00947,61,Female,160044,Employed,Urban
CUST00948,36,Male,55063,Employed,Rural
CUST00949,59,Male,40017,Employed,Rural
CUST00950,58,Female,68374,Self-employed,Rural
CUST00951,54,Female,188435,Employed,Urban
CUST00952,23,Male,36240,Self-employed,Urban
CUST00953,43,Male,21258,Employed,Urban
CUST00954,51,Female,63598,Self-employed,Rural
CUST00955,62,Male,22866,Employed,Urban
CUST00956,23,Female,152890,Employed,Rural
CUST00957,54,Male,36955,Employed,Urban
CUST00958,50,Female,8736,Employed,Urban
CUST00959,39,Female,195668,Employed,Rural
CUST00960,38,Male,79404,Employed,Urban
CUST00961,23,Female,32704,Employed,Urban
CUST00962,23,Male,100637,Employed,Urban
CUST00963,65,Male,44616,Employed,Urban
CUST00964,21,Male,24882,Employed,Urban
CUST00965,47,Male,115828,Employed,Urban
CUST00966,28,Female,40776,Unemployed,Urban
CUST00967,47,Male,46196,Employed,Rural
CUST00968,48,Male,23672,Self-employed,Rural
CUST00969,41,Male,95097,Employed,Urban
CUST00970,26,Male,34967,Employed,Urban
CUST00971,20,Male,48704,Employed,Urban
CUST00972,48,Female,75875,Employed,Rural
CUST00973,57,Female,43641,Self-employed,Urban
CUST00974,54,Female,87479,Employed,Rural
CUST00975,53,Male,63235,Self-employed,Urban
CUST00976,41,Male,42027,Employed,Rural
CUST00977,48,Male,20159,Employed,Urban
CUST00978,23,Male,30144,Employed,Rural
CUST00979,19,Male,97561,Employed,Urban
CUST00980,37,Male,92691,Employed,Urban
CUST00981,45,Male,47022,Employed,Urban
CUST00982,28,Female,25938,Employed,Rural
CUST00983,21,Male,31354,Unemployed,Urban
CUST00984,32,Male,29924,Employed,Urban
CUST00985,23,Male,20580,Self-employed,Urban
CUST00986,47,Male,82209,Employed,Urban
CUST00987,55,Female,44795,Employed,Urban
CUST00988,19,Male,87242,Self-employed,Rural
CUST00989,32,Male,29941,Self-employed,Urban
CUST00990,28,Male,27073,Employed,Urban
CUST00991,25,Male,29662,Employed,Urban
CUST00992,43,Male,87827,Employed,Rural
CUST00993,62,Female,33457,Self-employed,Rural
CUST00994,61,Female,24328,Employed,Urban
CUST00995,22,Female,37778,Self-employed,Urban
CUST00996,23,Male,50921,Employed,Urban
CUST00997,43,Female,2773,Employed,Urban
CUST00998,21,Male,4462,Self-employed,Urban
CUST00999,36,Male,70960,Unemployed,Urban
CUST01000,37,Female,80268,Employed,Urban
CUST01001,50,Male,39818,Self-employed,Urban
CUST01002,37,Male,89501,Self-employed,Urban
CUST01003,29,Female,31774,Self-employed,Rural
CUST01004,64,Male,92078,Unemployed,Urban
CUST01005,18,Male,51865,Employed,Urban
CUST01006,43,Male,17108,Self-employed,Rural
CUST01007,31,Female,80511,Self-employed,Urban
CUST01008,55,Female,20711,Employed,Urban
CUST01009,54,Female,27710,Employed,Rural
CUST01010,28,Male,76401,Employed,Urban
CUST01011,53,Male,128502,Self-employed,Urban
CUST01012,30,Male,13446,Self-employed,Urban
CUST01013,60,Male,13394,Employed,Urban
CUST01014,20,Male,20390,Employed,Urban
CUST01015,50,Male,109262,Employed,Rural
CUST01016,23,Male,54487,Employed,Urban
CUST01017,27,Female,77341,Employed,Rural
CUST01018,22,Male,10620,Employed,Rural
CUST01019,40,Male,63570,Self-employed,Urban
CUST01020,27,Male,79605,Employed,Urban
CUST01021,61,Female,56066,Unemployed,Rural
CUST01022,19,Female,24494,Employed,Urban
CUST01023,30,Female,3572,Unemployed,Urban
CUST01024,57,Female,32670,Employed,Urban
CUST01025,19,Male,77839,Self-employed,Urban
CUST01026,37,Male,15939,Employed,Urban
CUST01027,18,Male,99028,Employed,Urban
CUST01028,54,Male,48401,Employed,Urban
CUST01029,26,Male,60249,Employed,Urban
CUST01030,34,Male,22311,Self-employed,Urban
CUST01031,26,Female,31071,Employed,Rural
CUST01032,28,Female,26773,Unemployed,Urban
CUST01033,32,Female,26905,Employed,Urban
CUST01034,41,Female,23642,Unemployed,Urban
CUST01035,55,Female,56338,Employed,Urban
CUST01036,52,Male,16346,Employed,Urban
CUST01037,47,Male,38993,Employed,Rural
CUST01038,48,Female,9622,Self-employed,Urban
CUST01039,22,Female,15655,Employed,Rural
CUST01040,61,Male,30105,Employed,Rural
CUST01041,31,Female,6240,Employed,Urban
CUST01042,28,Male,34797,Employed,Urban
CUST01043,26,Male,7806,Employed,Rural
CUST01044,51,Female,50757,Employed,Urban
CUST01045,29,Male,6220,Self-employed,Urban
CUST01046,52,Male,10104,Self-employed,Urban
CUST01047,52,Male,46315,Self-employed,Urban
CUST01048,18,Female,77793,Employed,Rural
CUST01049,57,Male,64316,Employed,Urban
CUST01050,39,Female,92094,Unemployed,Rural
CUST01051,46,Male,42505,Employed,Urban
CUST01052,25,Male,78288,Employed,Rural
CUST01053,28,Female,8956,Self-employed,Urban
CUST01054,58,Male,39109,Employed,Urban
CUST01055,54,Female,53497,Employed,Rural
CUST01056,31,Male,44558,Employed,Rural
CUST01057,47,Female,109864,Employed,Urban
CUST01058,52,Male,8774,Employed,Urban
CUST01059,38,Male,121017,Employed,Urban
CUST01060,54,Male,51821,Employed,Rural
CUST01061,22,Male,37569,Self-employed,Urban
CUST01062,36,Female,12717,Employed,Rural
CUST01063,31,Male,38021,Self-employed,Urban
CUST01064,43,Male,156388,Employed,Urban
CUST01065,21,Male,30372,Self-employed,Rural
CUST01066,42,Male,91148,Self-employed,Urban
CUST01067,62,Female,193938,Self-employed,Urban
CUST01068,59,Male,25797,Self-employed,Rural
CUST01069,42,Female,36283,Employed,Rural
CUST01070,35,Female,90857,Employed,Urban
CUST01071,57,Female,39004,Employed,Rural
CUST01072,25,Male,32137,Employed,Urban
CUST01073,56,Female,46902,Employed,Rural
CUST01074,57,Female,27597,Employed,Rural
CUST01075,31,Female,80320,Employed,Urban
CUST01076,49,Male,6107,Unemployed,Urban
CUST01077,55,Female,191296,Self-employed,Urban
CUST01078,50,Female,2793,Employed,Urban
CUST01079,40,Female,61138,Employed,Urban
CUST01080,32,Male,22500,Self-employed,Urban
CUST01081,50,Male,33138,Employed,Urban
CUST01082,42,Female,28361,Employed,Rural
CUST01083,34,Male,87693,Employed,Urban
CUST01084,50,Female,67464,Employed,Urban
CUST01085,64,Male,45839,Employed,Urban
